id,roster_id,jersey_number,updated_on,created_on,content_node_id,active_status,first_name,last_name,roster_type,list_position,status,thumbnail,url,position,image_id,Season,title
13720130,2109789,34,2017-03-09T01:49:33Z,2016-08-17T15:09:24Z,23385833,TRUE,Amanda,Makel,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720130,G,NA,2015,NA
13720131,2109789,5,2017-04-27T18:49:48Z,2016-08-17T15:09:25Z,23385834,TRUE,Courtney,Carnes,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720131,F,NA,2015,NA
13720132,2109789,15,2017-04-27T18:49:42Z,2016-08-17T15:09:25Z,23385835,TRUE,Annmarie,Cellino,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720132,F,NA,2015,NA
13720133,2109789,21,2017-03-31T15:25:29Z,2016-08-17T15:09:25Z,23385836,TRUE,Devon,Skeats,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720133,F,NA,2015,NA
13720134,2109789,29,2017-03-31T15:26:26Z,2016-08-17T15:09:25Z,23385837,TRUE,Brianne,Mclaughlin,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720134,G,NA,2015,NA
13720135,2109789,7,2018-08-16T14:15:53Z,2016-08-17T15:09:25Z,23385838,TRUE,Emily,Pfalzer,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720135,D,NA,2015,NA
13720136,2109789,20,2017-03-09T04:31:26Z,2016-08-17T15:09:25Z,23385839,TRUE,Erin,Zach,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720136,F,NA,2015,NA
13720137,2109789,24,2017-03-31T15:25:57Z,2016-08-17T15:09:25Z,23385840,TRUE,Hailey,Browne,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720137,F,NA,2015,NA
13720138,2109789,12,2017-03-09T02:41:31Z,2016-08-17T15:09:25Z,23385841,TRUE,Hannah,McGowan,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720138,F,NA,2015,NA
13720139,2109789,77,2017-07-17T12:35:01Z,2016-08-17T15:09:25Z,23385842,TRUE,Hayley,Williams,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720139,F,NA,2015,NA
13720140,2109789,3,2017-04-27T18:40:15Z,2016-08-17T15:09:25Z,23385843,TRUE,Kelley,Steadman,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720140,F,NA,2015,NA
13720141,2109789,6,2017-03-09T04:22:14Z,2016-08-17T15:09:25Z,23385844,TRUE,Jessica,Fickel,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720141,F,NA,2015,NA
13720142,2109789,14,2017-03-09T04:30:56Z,2016-08-17T15:09:25Z,23385845,TRUE,Kelly,McDonald,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720142,D,NA,2015,NA
13720143,2109789,1,2017-10-25T20:01:03Z,2016-08-17T15:09:25Z,23385846,TRUE,Kimberly,Sass,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720143,G,NA,2015,NA
13720144,2109789,36,2017-03-31T15:26:43Z,2016-08-17T15:09:25Z,23385847,TRUE,Kourtney,Kunichika,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720144,F,NA,2015,NA
13720145,2109789,26,2017-04-27T18:49:39Z,2016-08-17T15:09:25Z,23385848,TRUE,Maggie,Giamo,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720145,F,NA,2015,NA
13720146,2109789,9,2017-03-31T15:24:41Z,2016-08-17T15:09:25Z,23385849,TRUE,Megan,Bozek,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720146,D,NA,2015,NA
13720147,2109789,23,2017-03-09T01:49:33Z,2016-08-17T15:09:25Z,23385850,TRUE,Lindsay,Grigg,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720147,D,NA,2015,NA
13720148,2109789,10,2017-04-27T18:47:51Z,2016-08-17T15:09:26Z,23385851,TRUE,Meghan,Duggan,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720148,F,NA,2015,NA
13720149,2109789,2,2017-03-31T15:23:52Z,2016-08-17T15:09:26Z,23385852,TRUE,Paige,Harrington,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720149,D,NA,2015,NA
13720150,2109789,13,2017-03-09T04:31:54Z,2016-08-17T15:09:26Z,23385853,TRUE,Shelby,Bram,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720150,F,NA,2015,NA
13720151,2109789,43,2017-03-31T15:26:55Z,2016-08-17T15:09:26Z,23385854,TRUE,Tatiana,Rafter,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720151,F,NA,2015,NA
13719921,2109788,2,2018-01-24T14:34:43Z,2016-08-17T14:57:22Z,23385482,TRUE,Alyssa,Gagliardi,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719921,D,NA,2015,NA
13719922,2109788,14,2017-04-27T18:36:16Z,2016-08-17T14:57:22Z,23385483,TRUE,Brianna,Decker,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719922,F,NA,2015,NA
13719923,2109788,29,2018-01-24T14:31:25Z,2016-08-17T14:57:22Z,23385484,TRUE,Brittany,Ott,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719923,G,NA,2015,NA
13719924,2109788,10,2017-04-27T18:36:16Z,2016-08-17T14:57:22Z,23385485,TRUE,Blake,Bolden,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719924,D,NA,2015,NA
13719925,2109788,16,2018-08-20T13:27:42Z,2016-08-17T14:57:22Z,23385486,TRUE,Amanda,Pelkey,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719925,F,NA,2015,NA
13719926,2109788,7,2017-04-27T18:49:20Z,2016-08-17T14:57:22Z,23385487,TRUE,Casey,Pickett,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719926,F,NA,2015,NA
13719927,2109788,23,2018-01-24T14:31:59Z,2016-08-17T14:57:23Z,23385489,TRUE,Corinne,Buie,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719927,F,NA,2015,NA
13719928,2109788,18,2017-04-27T18:49:26Z,2016-08-17T14:57:23Z,23385488,TRUE,Cherie,Hendrickson,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719928,D,NA,2015,NA
13719929,2109788,24,2017-04-27T18:49:32Z,2016-08-17T14:57:23Z,23385490,TRUE,Denna,Laing,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719929,F,NA,2015,NA
13719930,2109788,15,2018-01-24T14:32:24Z,2016-08-17T14:57:23Z,23385491,TRUE,Emily,Field,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719930,F,NA,2015,NA
13719931,2109788,19,2017-04-27T18:36:17Z,2016-08-17T14:57:23Z,23385492,TRUE,Gigi,Marvin,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719931,D,NA,2015,NA
13719932,2109788,0,2017-04-27T18:50:28Z,2016-08-17T14:57:23Z,23385493,TRUE,Hayley,Moore,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719932,F,NA,2015,NA
13719933,2109788,21,2017-04-27T18:36:17Z,2016-08-17T14:57:23Z,23385494,TRUE,Hilary,Knight,player,1,active,https://cdn2.sportngin.com/attachments/roster_player_info/6841/7936/HKnight_small.jpg,https://www.nwhl.zone/roster_players/13719933,F,68417936,2015,NA
13719934,2109788,3,2018-01-24T14:32:53Z,2016-08-17T14:57:23Z,23385495,TRUE,Jillian,Dempsey,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719934,F,NA,2015,NA
13719935,2109788,11,2018-01-24T14:33:23Z,2016-08-17T14:57:23Z,23385496,TRUE,Jordan,Smelker,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719935,F,NA,2015,NA
13719936,2109788,30,2017-04-27T18:51:08Z,2016-08-17T14:57:23Z,23385497,TRUE,Lauren,Slebodnick,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719936,G,NA,2015,NA
13719937,2109788,5,2017-04-27T18:36:16Z,2016-08-17T14:57:23Z,23385498,TRUE,Kelly,Cooke,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719937,F,NA,2015,NA
13719938,2109788,22,2017-04-27T18:36:17Z,2016-08-17T14:57:23Z,23385499,TRUE,Kacey,Bellamy,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719938,D,NA,2015,NA
13719939,2109788,12,2017-04-27T18:36:16Z,2016-08-17T14:57:23Z,23385500,TRUE,Marissa,Gedman,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719939,D,NA,2015,NA
13719940,2109788,57,2018-01-24T14:53:08Z,2016-08-17T14:57:23Z,23385501,TRUE,Meagan,Mangene,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719940,F|D,NA,2015,NA
13719941,2109788,44,2017-04-27T18:36:17Z,2016-08-17T14:57:24Z,23385502,TRUE,Zoe,Hickel,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719941,F,NA,2015,NA
13719942,2109788,91,2017-04-27T18:36:17Z,2016-08-17T14:57:24Z,23385503,TRUE,Rachel,Llanes,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13719942,F,NA,2015,NA
13720110,2109788,1,2017-04-27T18:51:05Z,2016-08-17T15:06:27Z,23385781,TRUE,Kelsie,Fralick,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720110,G,NA,2015,NA
13720438,2109791,2,2017-04-27T18:36:14Z,2016-08-17T15:27:29Z,23386309,TRUE,Amber,Moore,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720438,D,NA,2015,NA
13720439,2109791,17,2017-04-27T18:36:15Z,2016-08-17T15:27:29Z,23386310,TRUE,Bray,Ketchum,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720439,F,NA,2015,NA
13720440,2109791,10,2017-04-27T18:36:15Z,2016-08-17T15:27:29Z,23386311,TRUE,Ashley,Johnston,player,1,active,https://cdn1.sportngin.com/attachments/roster_player_info/8128/1612/Johnston_10_NYR_HS_small.jpg,https://www.nwhl.zone/roster_players/13720440,D,81281612,2015,NA
13720441,2109791,20,2017-04-27T18:36:15Z,2016-08-17T15:27:29Z,23386312,TRUE,Brooke,Ammerman,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720441,F,NA,2015,NA
13720442,2109791,28,2017-04-27T18:36:16Z,2016-08-17T15:27:29Z,23386313,TRUE,Beth,Hanrahan,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720442,F,NA,2015,NA
13720443,2109791,24,2017-04-27T18:36:15Z,2016-08-17T15:27:29Z,23386314,TRUE,Celeste,Brown,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720443,F,NA,2015,NA
13720444,2109791,78,2017-04-27T18:51:07Z,2016-08-17T15:27:29Z,23386315,TRUE,Chelsea,Laden,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720444,G,NA,2015,NA
13720445,2109791,13,2017-04-27T18:13:02Z,2016-08-17T15:27:29Z,23386316,TRUE,Cherie,Stewart,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720445,F,NA,2015,NA
13720446,2109791,31,2016-09-03T03:42:49Z,2016-08-17T15:27:29Z,23386317,TRUE,Corinne,Boyles,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720446,G,NA,2015,NA
13720447,2109791,4,2017-04-27T18:36:14Z,2016-08-17T15:27:29Z,23386318,TRUE,Elena,Orlando,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720447,D,NA,2015,NA
13720448,2109791,22,2016-08-22T18:15:50Z,2016-08-17T15:27:30Z,23386319,TRUE,Erin,Barley-Malone,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720448,F,NA,2015,NA
13720449,2109791,21,2017-04-27T18:36:15Z,2016-08-17T15:27:30Z,23386320,TRUE,Gabie,Figueroa,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720449,D,NA,2015,NA
13720450,2109791,12,2018-01-24T14:50:23Z,2016-08-17T15:27:30Z,23386321,TRUE,Janine,Weber,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720450,F,NA,2015,NA
13720451,2109791,30,2017-04-27T18:36:18Z,2016-08-17T15:27:30Z,23386322,TRUE,Jenny,Scrivens,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720451,G,NA,2015,NA
13720452,2109791,9,2017-04-27T18:36:15Z,2016-08-17T15:27:30Z,23386324,TRUE,Ludmila,Belyakova,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720452,F,NA,2015,NA
13720453,2109791,26,2017-04-27T18:36:15Z,2016-08-17T15:27:30Z,23386323,TRUE,Kiira,Dosdall,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720453,D,NA,2015,NA
13720454,2109791,14,2017-04-27T18:36:15Z,2016-08-17T15:27:30Z,23386325,TRUE,Madison,Packer,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720454,F,NA,2015,NA
13720455,2109791,19,2016-09-04T16:14:00Z,2016-08-17T15:27:30Z,23386326,TRUE,Margot,Scharfe,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720455,F,NA,2015,NA
13720456,2109791,18,2017-04-27T18:36:15Z,2016-08-17T15:27:30Z,23386327,TRUE,Meghan,Fardelmann,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720456,F,NA,2015,NA
13720457,2109791,11,2017-03-31T15:28:06Z,2016-08-17T15:27:30Z,23386328,TRUE,Moran,Fritz-Ward,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720457,F,NA,2015,NA
13720458,2109791,8,2017-04-27T18:36:14Z,2016-08-17T15:27:30Z,23386329,TRUE,Sydney,Kidd,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720458,D,NA,2015,NA
13720459,2109791,33,2017-04-27T18:13:05Z,2016-08-17T15:27:30Z,23386330,TRUE,Nana,Fujimoto,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720459,G,NA,2015,NA
13720460,2109791,91,2017-04-27T18:36:16Z,2016-08-17T15:27:30Z,23386331,TRUE,Taylor,Holze,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720460,F,NA,2015,NA
13751027,2109791,1,2017-03-31T15:14:42Z,2016-08-18T20:15:45Z,23430281,TRUE,Shenae,Lundberg,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13751027,G,NA,2015,NA
13720278,2109790,88,2017-04-27T18:43:55Z,2016-08-17T15:19:22Z,23386060,TRUE,Alyssa,Wohlfeiler,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720278,F|D,NA,2015,NA
13720279,2109790,22,2017-03-07T03:54:44Z,2016-08-17T15:19:22Z,23386061,TRUE,Danielle,Ward,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720279,F,NA,2015,NA
13720280,2109790,4,2017-04-27T18:45:04Z,2016-08-17T15:19:22Z,23386062,TRUE,Anya,Battaglino,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720280,F|D,NA,2015,NA
13720281,2109790,19,2017-03-07T02:57:38Z,2016-08-17T15:19:22Z,23386063,TRUE,Brittany,Dougherty,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720281,F,NA,2015,NA
13720282,2109790,32,2017-03-07T03:56:41Z,2016-08-17T15:19:22Z,23386064,TRUE,Jaimie,Leonoff,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720282,G,NA,2015,NA
13720283,2109790,13,2017-11-30T17:08:16Z,2016-08-17T15:19:22Z,23386065,TRUE,Kaleigh,Fratkin,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720283,D,NA,2015,NA
13720284,2109790,26,2017-03-31T15:17:13Z,2016-08-17T15:19:22Z,23386066,TRUE,Jordan,Brickner,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720284,D,NA,2015,NA
13720285,2109790,56,2017-03-07T03:57:23Z,2016-08-17T15:19:22Z,23386067,TRUE,Jessica,Koizumi,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720285,F,NA,2015,NA
13720286,2109790,5,2017-03-07T03:57:23Z,2016-08-17T15:19:22Z,23386068,TRUE,Kate,Buesser,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720286,F,NA,2015,NA
13720287,2109790,18,2017-04-27T18:45:16Z,2016-08-17T15:19:23Z,23386069,TRUE,Katia,Pashkevitch,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720287,D,NA,2015,NA
13720288,2109790,61,2017-03-31T15:18:02Z,2016-08-17T15:19:23Z,23386070,TRUE,Kelli,Stack,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720288,F,NA,2015,NA
13720289,2109790,8,2018-01-24T14:47:05Z,2016-08-17T15:19:23Z,23386071,TRUE,Kelly,Babstock,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720289,F,NA,2015,NA
13720290,2109790,10,2017-04-27T18:45:12Z,2016-08-17T15:19:23Z,23386072,TRUE,Lindsay,Berman,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720290,D,NA,2015,NA
13720291,2109790,44,2017-04-27T18:45:33Z,2016-08-17T15:19:23Z,23386073,TRUE,Tara,Tomimoto,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720291,D,NA,2015,NA
13720292,2109790,16,2017-11-06T03:19:09Z,2016-08-17T15:19:23Z,23386074,TRUE,Micaela,Long,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720292,F,NA,2015,NA
13720293,2109790,9,2017-04-03T17:48:26Z,2016-08-17T15:19:23Z,23386075,TRUE,Molly,Engstrom,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720293,D,NA,2015,NA
13720294,2109790,24,2017-03-31T15:17:00Z,2016-08-17T15:19:23Z,23386076,TRUE,Nicole,Stock,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720294,G,NA,2015,NA
13720295,2109790,28,2018-01-24T14:51:37Z,2016-08-17T15:19:23Z,23386077,TRUE,Sam,Faber,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720295,F,NA,2015,NA
13720296,2109790,6,2017-03-31T15:15:39Z,2016-08-17T15:19:23Z,23386078,TRUE,Shannon,Doyle,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720296,D,NA,2015,NA
13720297,2109790,1,2017-03-31T15:14:42Z,2016-08-17T15:19:23Z,23386079,TRUE,Shenae,Lundberg,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720297,G,NA,2015,NA
13720298,2109790,27,2017-03-31T15:17:27Z,2016-08-17T15:19:23Z,23386080,TRUE,Shiann,Darkangelo,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720298,F,NA,2015,NA
13720299,2109790,17,2017-11-06T03:19:09Z,2016-08-17T15:19:23Z,23386081,TRUE,Yekaterina,Smolentseva,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13720299,F,NA,2015,NA
13751010,2109790,78,2017-04-27T18:45:37Z,2016-08-18T20:15:05Z,23430257,TRUE,Chelsea,Laden,player,1,active,/app_images/no_photo_neutral_30.svg,https://www.nwhl.zone/roster_players/13751010,G,NA,2015,NA
13721017,2109530,9,2017-06-14T18:00:56Z,2016-08-17T15:59:30Z,23387259,TRUE,Megan,Bozek,player,1,active,https://cdn4.sportngin.com/attachments/roster_player_info/7072/8395/unspecified-4_small.jpeg,https://www.nwhl.zone/roster_players/13721017,D,70728395,2016,NA
13721018,2109530,24,2018-07-31T16:31:44Z,2016-08-17T15:59:30Z,23387260,TRUE,Harrison,Browne,player,1,active,https://cdn1.sportngin.com/attachments/roster_player_info/7072/8676/unspecified-10_small.jpeg,https://www.nwhl.zone/roster_players/13721018,F,70728676,2016,NA
13721019,2109530,23,2018-07-30T15:33:08Z,2016-08-17T15:59:30Z,23387261,TRUE,Corinne,Buie,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7072/8660/unspecified-9_small.jpeg,https://www.nwhl.zone/roster_players/13721019,F,70728660,2016,NA
13721020,2109530,17,2018-01-24T14:47:34Z,2016-08-17T15:59:30Z,23387262,TRUE,Jordyn,Burns,player,1,active,https://cdn4.sportngin.com/attachments/roster_player_info/7072/8585/unspecified-7_small.jpeg,https://www.nwhl.zone/roster_players/13721020,D,70728585,2016,NA
13721021,2109530,10,2018-07-31T16:17:36Z,2016-08-17T15:59:30Z,23387263,TRUE,Sarah,Casorso,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7072/8511/unspecified-5_small.jpeg,https://www.nwhl.zone/roster_players/13721021,D,70728511,2016,NA
13721022,2109530,11,2018-07-30T15:25:57Z,2016-08-17T15:59:31Z,23387264,TRUE,Lisa,Chesson,player,1,active,https://cdn1.sportngin.com/attachments/roster_player_info/7072/8570/unspecified-6_small.jpeg,https://www.nwhl.zone/roster_players/13721022,D,70728570,2016,NA
13721023,2109530,27,2017-04-21T17:50:39Z,2016-08-17T15:59:31Z,23387265,TRUE,Shiann,Darkangelo,player,1,active,https://cdn4.sportngin.com/attachments/roster_player_info/7072/8748/unspecified-12_small.jpeg,https://www.nwhl.zone/roster_players/13721023,F,70728748,2016,NA
13721024,2109530,2,2017-10-18T18:10:49Z,2016-08-17T15:59:31Z,23387266,TRUE,Paige,Harrington,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7072/7953/unspecified_small.jpeg,https://www.nwhl.zone/roster_players/13721024,D,70727953,2016,NA
13721025,2109530,4,2018-07-16T17:21:49Z,2016-08-17T15:59:31Z,23387267,TRUE,Emily,Janiga,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7072/7964/unspecified-1_small.jpeg,https://www.nwhl.zone/roster_players/13721025,F,70727964,2016,NA
13721026,2109530,36,2017-10-05T19:09:59Z,2016-08-17T15:59:31Z,23387269,TRUE,Kourtney,Kunichika,player,1,active,https://cdn4.sportngin.com/attachments/roster_player_info/7072/8833/unspecified-15_small.jpeg,https://www.nwhl.zone/roster_players/13721026,F,70728833,2016,NA
13721027,2109530,8,2017-10-05T19:08:18Z,2016-08-17T15:59:31Z,23387270,TRUE,Kristina,Lavoie,player,1,active,https://cdn4.sportngin.com/attachments/roster_player_info/8196/8401/unspecified-1_small.jpeg,https://www.nwhl.zone/roster_players/13721027,D,81968401,2016,NA
13721028,2109530,28,2018-07-30T17:26:15Z,2016-08-17T15:59:31Z,23387271,TRUE,Amanda,Leveille,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7072/8788/unspecified-13_small.jpeg,https://www.nwhl.zone/roster_players/13721028,G,70728788,2016,NA
13721029,2109530,29,2017-10-05T19:11:05Z,2016-08-17T15:59:32Z,23387272,TRUE,Brianne,McLaughlin,player,1,active,https://cdn3.sportngin.com/attachments/roster_player_info/7196/0685/unspecified-1_small.jpeg,https://www.nwhl.zone/roster_players/13721029,G,71960685,2016,NA
13721030,2109530,7,2017-06-14T16:55:10Z,2016-08-17T15:59:32Z,23387273,TRUE,Emily,Pfalzer,player,1,active,https://cdn2.sportngin.com/attachments/roster_player_info/7072/8041/unspecified-3_small.jpeg,https://www.nwhl.zone/roster_players/13721030,D,70728041,2016,NA
